,Name,Place,Comments,Overall rating,Food rating,Service rating,Ambience rating,Dates,VIP,Users,No. of reviews
1580,La Grotta,Atlanta,"We enjoyed a wonderful meal on the patio.  Both the service and food were excellent.  La Grotta remains one the best values in Atlanta, if not the very best.",5,5.0,5.0,5.0,2020-06-08 00:00:00.000000,False,MichaelS,9
1581,La Grotta,Atlanta,"I was extremely happy with my service, food, and atmosphere at La Grotta. Everything was delicious!",5,5.0,5.0,5.0,2020-06-01 00:00:00.000000,False,Jack,2
1582,La Grotta,Los Angeles,Fabulous restaurant. Nice to dine in after months of pick up,5,5.0,5.0,5.0,2020-05-27 00:00:00.000000,False,RebsO,3
1583,La Grotta,Atlanta,Lovely evening with excellent service and delicious food. So glad La Grotta has reopened. Had the escargot appetizer. Wonderfully creamy and tasty. Cannot wait to go back.,5,5.0,5.0,5.0,2020-05-26 00:00:00.000000,False,RichardC,3
1584,La Grotta,Atlanta,My favorite restaurant in Atlanta by far!!,5,5.0,5.0,5.0,2020-03-14 00:00:00.000000,True,OpenTable Diner,1
1585,La Grotta,Atlanta,Amazing meal. No sign of corona virus here!!  Packed at 8:30 tonight. Everything was great except the service was awful.,5,5.0,3.0,5.0,2020-03-13 00:00:00.000000,True,agbrady,14
1586,La Grotta,Denver,Awesome food!,5,5.0,5.0,5.0,2020-03-13 00:00:00.000000,False,TerriH,2
1587,La Grotta,,"Amazing !!!!  Not too much else to say.  Loved the food and the service, highly recommend.",5,5.0,5.0,5.0,2020-03-13 00:00:00.000000,False,christinas,1
1588,La Grotta,,"The best Italian food in Atlanta.  Service was impeccable.  We celebrated my daughter's 18th birthday, and they treated her like Royalty.  This is as good as it gets in Atlanta for both food and service.",5,5.0,5.0,5.0,2020-03-12 00:00:00.000000,False,TedM,1
1589,La Grotta,Atlanta,"I have to say that the food was absolutely delicious!  A bit pricey but nonetheless, delicious!  The wait staff was wonderful and very attentive except towards the end of the meal when the place got busier.  I had to flag the waiter down to bring us the check.  I would have wanted the tables to be spaced out a bit further than they were.  During our meal, which was a joyous occasion, there was a lady who was obviously not happy with how things were going at her job and  we got to experience it like we were at her work with her.  She was just loud, obnoxious, and rude.",4,4.0,4.0,1.0,2020-03-09 00:00:00.000000,False,Debado,1
1590,La Grotta,,"I am not one to write reviews unless it was memorable in either direction. It was my second time at La Grotta. Tony was our server - he made us feel very welcomed. Professional, funny and intuitively attentive without ever making us feel rushed or ignored. He made a work dinner a special night. The food was incredible too. If you ever wanted to try quail, this is the place to do it. It was cooked to perfection and the sauce .... oh the sauce!",5,5.0,5.0,4.0,2020-03-09 00:00:00.000000,False,OpenTable Diner,1
1591,La Grotta,Atlanta,"Pretty great, except the clams which they removed from the bill. Otherwise it was a great meal and experience.",4,4.0,5.0,5.0,2020-03-03 00:00:00.000000,False,TexasPete,3
1592,La Grotta,Atlanta,Food is excellent with good portion size.,5,5.0,3.0,5.0,2020-03-03 00:00:00.000000,True,Foodie,70
1593,La Grotta,New York Area,"Myvwife and I celebrated our 35th anniversary at La Gtotta and it was a wonderful experience. Great food, superb service and warm atmosphere is a winning combination.",5,5.0,5.0,5.0,2020-03-02 00:00:00.000000,True,DavidR,4
1594,La Grotta,Miami,"Excellent wine .  Great food and service.  Room was a little loud, but a lot of happy folks tend to make some noise.  Would go again.",5,5.0,5.0,5.0,2020-02-29 00:00:00.000000,False,BrianC,1
1595,La Grotta,Atlanta,The food was amazing.,5,5.0,5.0,5.0,2020-02-29 00:00:00.000000,False,OpenTable Diner,1
1596,La Grotta,Atlanta,"Consistent, classic, always a notch above in all arenas!",5,5.0,5.0,5.0,2020-02-27 00:00:00.000000,False,Lainie,3
1597,La Grotta,Atlanta,Impeccable dining experience.,5,5.0,5.0,5.0,2020-02-22 00:00:00.000000,True,PaulH,24
1598,La Grotta,Tampa,Everything was excellent. This is a must place to dine,5,5.0,5.0,5.0,2020-02-22 00:00:00.000000,False,RichardS,1
1599,La Grotta,Mississippi,WonderfulI have a difficult time picking an entree,5,5.0,5.0,5.0,2020-02-20 00:00:00.000000,True,1NEWORLEANSFOODFAN,12
1600,Lahaina Grill,,Absolutely incredible in every way. A must go in Maui.,5,5.0,5.0,5.0,2020-03-18 00:00:00.000000,False,LouisG,1
1601,Lahaina Grill,Orange County,"As always, they did an amazing job!!!",5,5.0,5.0,5.0,2020-03-18 00:00:00.000000,False,OpenTable Diner,5
1602,Lahaina Grill,San Francisco,"We had a wonderful time. Everything was enjoyable from the cocktails, to the delicious entrees, and the dessert. The waitstaff were superb. You can tell that they have been well trained.  Kudos to the management.",5,5.0,5.0,4.0,2020-03-18 00:00:00.000000,True,Wally,49
1603,Lahaina Grill,Dallas,Awesome meal and fabulous service!!! They treat you like you are the only ones there. Very welcoming and accommodating.,5,5.0,5.0,5.0,2020-03-17 00:00:00.000000,True,DS123,25
1604,Lahaina Grill,Los Angeles,Hands down the best food we had in Maui! We loved it so much we went back for dinner two consecutive nights! They confidently handled my Celiac safe dishes and had numerous GF meals available. LOVE!,5,5.0,5.0,5.0,2020-03-17 00:00:00.000000,False,OpenTable Diner,1
1605,Lahaina Grill,New England,Our 4th time coming here in many years...this is the second time we have been here for an anniversary dinner. The fish special was AMAZING.  The wagu ravioli for an appetizer is always good but the sauce is too curling good....get extra bread to clean up every drop of the sauce.  The beet and goat cheese salad was good as well.  Atmosphere is great. Lisa M our waitress was just delightful....great smile fantastic personality.  Just a wonderful experience AGAIN.  Be back next March and do this again.,5,5.0,5.0,5.0,2020-03-17 00:00:00.000000,False,steakeater,31
1606,Lahaina Grill,New England,"I am fortunate to travel to Maui every 2 years. While in Lahaina  I enjoy sitting @ the bar at Lahaina Grill because I am single and the bartenders are very friendly and remember me. At my last visit on 3/16/2020, the owner was there. He made a point to introduce himself as the owner to the couple who sat next to me @ the bar. It was their first time @ the restaurant   He continued visiting many many of the customers at the bar and restaurant area. However, he made no effort to approach me. I felt I wasn’t a valued patron because I was a single woman.",5,5.0,5.0,5.0,2020-03-16 00:00:00.000000,False,PCUTlocal,1
1607,Lahaina Grill,Phoenix,"The food and service were excellent. Unfortunately, they have crammed too many tables into the space causing excessive noise and very tight seating areas.",4,5.0,5.0,4.0,2020-03-16 00:00:00.000000,False,AllenM,8
1608,Lahaina Grill,Calgary,"Lāhainā Grill is terrific. A special experience and amazing food every time. Service by Jillian was top notch.  We are happy to recommend this place, if you know the pricing going in.",5,5.0,5.0,5.0,2020-03-15 00:00:00.000000,True,OpenTable Diner,9
1609,Lahaina Grill,Dallas,"It’s always such a treat to eat at Lahaina Grill. The staff is wonderful! The food is always exceptional!! And even if we eaten too many rolls( the herb butter can’t be beat!!),we can’t pass up the triple berry pie!!! The wine list and cocktails are exceptional too!! Lahaina Grill is one of favorite restaurants on Maui!!!",5,5.0,5.0,5.0,2020-03-14 00:00:00.000000,False,OpenTable Diner,1
1610,Lahaina Grill,Richmond,Always Fabulous!!,5,5.0,5.0,5.0,2020-03-13 00:00:00.000000,True,KarenS,1
1611,Lahaina Grill,Hawaii,We could feel the wonderful ambiance from the minute we entered the restaurant .  The service was outstanding as well as every bit of the food we ordered.  We will definitely go back!!,5,5.0,5.0,5.0,2020-03-13 00:00:00.000000,False,MeriF,3
1612,Lahaina Grill,Cincinnati,Great restaurant.  One half block off water - no ocean view - but excellent food and artwork in dining areas.,5,5.0,4.0,4.0,2020-03-12 00:00:00.000000,True,Genethemachine,17
1613,Lahaina Grill,Los Angeles,As usual great food and great selection of fine wines. The service was outstanding .,5,5.0,5.0,5.0,2020-03-12 00:00:00.000000,True,ONEGGWW,45
1614,Lahaina Grill,Seattle,The food was amazing and the service all over was the best!!,5,5.0,5.0,5.0,2020-03-12 00:00:00.000000,True,DebBuc,10
1615,Lahaina Grill,Los Angeles,"We were celebrating a birthday and couldn't have asked for a nicer experience. Server Michael, the food, the wine and our birthday pie ... Amazing!",5,5.0,5.0,5.0,2020-03-11 00:00:00.000000,False,MarshaH,1
1616,Lahaina Grill,,Love the ambience of this restaurant!!Food was delicious and cherry berry pie very good!,5,4.0,5.0,5.0,2020-03-11 00:00:00.000000,False,DebN,1
1617,Lahaina Grill,Seattle,"Exceptional restaurant with exceptional food and service. We were seated in the quietest area, which was helpful. Otherwise, we would not have been able to hear each other. However, we will be going again this week, right back to table 34!",5,5.0,5.0,3.0,2020-03-10 00:00:00.000000,False,OpenTable Diner,4
1618,Lahaina Grill,Chicago,Wonderful experience as always.Everyone’s meals were fantastic and Lisa our server was spot on!,5,5.0,5.0,3.0,2020-03-10 00:00:00.000000,False,Okay,13
1619,Lahaina Grill,Hawaii,Michael our server was phenomenal!! Everyone working there went out of their way to chat with us and assist us. Michael even gave us the recipe for the berry pie as well as the penne and meatballs!!!  We can’t wait to return soon!!!,5,5.0,5.0,5.0,2020-03-10 00:00:00.000000,False,AnnH,9
1620,Lahaina Grill,Los Angeles,"This restaurant is charming, and the service is perfect.  We each enjoyed a delicious drink (one alcoholic, one not) and a seafood entree.  Although the food was very tasty, we each felt it should have been warmer.  We were warned that the plates were extremely hot, which they were.  Unfortunately, the food was not.  It wasn't cool enough to merit sending it back, especially since we were there at 5 pm and it was already really busy.  For the high price, however, the food should have been excellent, rather than just very good.  I still rated the restaurant as excellent, however--everything else was terrific.",5,4.0,5.0,4.0,2020-03-10 00:00:00.000000,False,Nancy,46
1621,Lahaina Grill,,Great service and best food we had our entire vacation. We are both vegetarians and the options did not disappoint.Highly recommended!,5,5.0,5.0,5.0,2020-03-09 00:00:00.000000,False,OpenTable Diner,1
1622,Lahaina Grill,Seattle,Wonderful dinner! The food is excellent. Prepared perfectly and presented beautifully. Our server and other staff were super attentive.  Noise level is a bit loud. We will be back!,5,5.0,5.0,5.0,2020-03-09 00:00:00.000000,False,MarkM,1
1623,Lahaina Grill,San Francisco,"Another wonderful meal from LG. It's no wonder I come back every time I'm on the island. This time I started with an amazing seared tuna and foie gras plate followed with the opakapaka special. So goooood!! Buddy was a wonderful server, she's a blast. There is just so much warmth about the place.",5,5.0,5.0,5.0,2020-03-09 00:00:00.000000,True,JamesB,17
1624,Lahaina Grill,San Francisco,"The food was outstanding.  We had the special red snapper, it was absolutely delicious.  The service was excellent as always.  I dine here every time I visit Maui. Highly recommend!",5,5.0,5.0,5.0,2020-03-09 00:00:00.000000,False,LynetteH,6
1625,Lahaina Grill,Philadelphia,Enjoyed the food and atmosphere.  Staff were excellent.,5,5.0,5.0,5.0,2020-03-09 00:00:00.000000,True,Local,22
1626,Lahaina Grill,Minneapolis,The meatballs and the short ribs were awesome and Maui onion soup andMy special birthday berry pie!!!!And Buddy was a character/awesome person took good care of us!,5,5.0,5.0,5.0,2020-03-09 00:00:00.000000,False,JohnF,10
1627,Lahaina Grill,Hawaii,"Unquestionably,  this is one of the finest restaurants we have ever dined in. And we have eaten all over the world. Everything was superb - wait staff, food, ambiance, decor, etc.  You are taken care of from the time you enter the restaurant to the time you leave - and if you leave something behind at your table when you leave they will come running after you to make sure you get it back (in my case my hat). The owner goes to each table and introduces himself and makes you really feel at home. This is a top notch organization and the results show it. A real gem!",5,5.0,5.0,5.0,2020-03-09 00:00:00.000000,True,rick,13
1628,Lahaina Grill,San Francisco,Anniversary,5,5.0,5.0,5.0,2020-03-08 00:00:00.000000,True,FrankS,1
1629,Lahaina Grill,Las Vegas,50th anniversary,5,5.0,5.0,5.0,2020-03-08 00:00:00.000000,True,sandrak,13
1630,Lahaina Grill,,Scottie was a wonderful server. Type of place that focuses on the details and treats you with class. Wonderful food.,5,5.0,5.0,5.0,2020-03-08 00:00:00.000000,False,OpenTable Diner,1
1631,Lahaina Grill,,"Wife and I went here after receiving a $100 gift card from my sister.  To be fair, we would never have gone here if not for the gift card after seeing the prices, we just don't dine at expensive restaurants.  Wife had Pacific Salmon ($49) and I had Boneless Short Rib ($46).  Neither of us drink alcohol.  Wife's Salmon was to come with Asparagus, came with String Beans instead.  Waitress and table assistant did come by a bit but nothing special about the service (I would imagine if we got drinks and an appetizer they would have come by more often but not much of a need with just us getting the dinner plate with no desert).  Her Salmon was OK as was my Boneless Rib but nothing special tasting.  Inside was nice but nothing special and a bit noisy even though we weren't in the main dining area.  No place to park close and plan on $10 or more paid parking unless a few blocks away ($5).  Gift card covered the meals, gave a $20 cash tip.  If you like expensive dinners this place may be good with you, check out the cost with the online menu. We much prefer the Okazuya & Deli Honokowai at 3600D Lower Honoapiilani.  If you've never been there go (take cash, they do not accept credit card and closed on Sundays).  Average dinner price is $17-18, the Mahi Mahi (includes two sides) is unbelievably good as is everything on the menu, it's TAKE OUT so it's perfect for beach dinning or at a condo lanai.  Wish sis had given us cash for us to use where we wanted, but her thought was in the right place.",4,4.0,4.0,4.0,2020-03-08 00:00:00.000000,False,RobertM,1
1632,Lahaina Grill,Vancouver,Amazing food and service 💕,5,5.0,5.0,5.0,2020-03-07 00:00:00.000000,True,OpenTable Diner,5
1633,Lahaina Grill,New York Area,Awesome place. Food and service was amazing.,5,5.0,5.0,5.0,2020-03-07 00:00:00.000000,False,OpenTable Diner,1
1634,Lahaina Grill,Portland,Have been to Maui several times but this is the first time eating here..... everything was awesome! We will be back for sure!,5,5.0,5.0,5.0,2020-03-07 00:00:00.000000,False,OpenTable Diner,1
1635,Lahaina Grill,Charleston,Don’t miss the Lahaina Grill.  A must while on Maui!,5,5.0,5.0,5.0,2020-03-07 00:00:00.000000,True,MichaelG,8
1636,Lahaina Grill,Minneapolis,"Went for our anniversary dinner and had asked for a special table, we ate in the middle of the dinning room. The waitress was nice but had a very odd personality that didn’t seem like she really cares to be there. The tomato in the tomato and mozzarella salad was hard, underripe and had been blanched to peel. Odd. Can’t believe they can charge so much for one tomato and some cheese! The entrees, one being the special for the day, were a let down as well. Not sure what all the hype is about this place.",1,1.0,2.0,2.0,2020-03-06 00:00:00.000000,False,OpenTable Diner,1
1637,Lahaina Grill,Orange County,We've enjoyed many evenings at the Lahaina Grill and everyone is special.  Among the many fantastic restaurants in Lahaian and on the island - the Lahaina Grill is our favorite and we believe the best.,5,5.0,5.0,5.0,2020-03-06 00:00:00.000000,True,JeffH,2
1638,Lahaina Grill,Jacksonville,Great food and staff,5,5.0,5.0,5.0,2020-03-06 00:00:00.000000,True,OpenTable Diner,6
1639,Lahaina Grill,Fayetteville,Ask for a table away from the bar. Very loud.Wish they could get a better parking experience. There is no handicapped parking near by.,4,5.0,5.0,4.0,2020-03-06 00:00:00.000000,True,ch50,41
1640,LArtusi,New York Area,Excellent food and service,5,5.0,5.0,5.0,2020-03-11 00:00:00.000000,True,booboonyc,9
1641,LArtusi,New York Area,Always a Home run of a dining experience. Food and wine are excellent and staff is knowledgeable. My only call out is the server seemed a little annoyed we ordered dessert/dessert wine. Understandably she wanted to close out her tables and go home but otherwise great experience.,5,5.0,4.0,5.0,2020-03-08 00:00:00.000000,False,Kristen,6
1642,LArtusi,New York Area,"Consistently excellent. We brought people who hadn't been there and they were very happy. Service was great, seated promptly, food came out in an orderly and timely manner.",5,5.0,5.0,5.0,2020-03-08 00:00:00.000000,True,NYERR,56
1643,LArtusi,New York Area,Outstanding as always! Love the new expanded brunch menu and excited that you'll be open for brunch on Saturdays too!,5,5.0,5.0,5.0,2020-03-08 00:00:00.000000,True,CharlieD,7
1644,LArtusi,New York Area,Both the food and the service are consistently good.,5,5.0,5.0,5.0,2020-03-05 00:00:00.000000,True,OpenTable Diner,16
1645,LArtusi,San Francisco,Great place. Awesome pasta.,5,5.0,5.0,5.0,2020-03-05 00:00:00.000000,True,HugoT,22
1646,LArtusi,New York Area,"The food tasted very nice, only the serving size could have been bigger",5,4.0,5.0,4.0,2020-03-05 00:00:00.000000,False,Rudi,1
1647,LArtusi,New Mexico,"The crudo  was outstanding, the wait staff professional, knowledgeable and friendly.  I was disappointed in the Branzino  it was overcooked and over sauced  and Brussels undercooked; but my husband’s Halibut  was excellent!  Wine list and wine excellent!",4,3.0,5.0,3.0,2020-03-04 00:00:00.000000,False,CarolW,1
1648,LArtusi,London,"We had a nice brunch, nothing life-changing but good  - the portions are huge though. We ordered way too much - wish the waiter would have told us?!!",4,4.0,4.0,4.0,2020-03-01 00:00:00.000000,True,Diner23,13
1649,LArtusi,Chicago,"Start to finish, the service, suggestions, and presentation were tremendous.  And as for the food?  Again, never missed a single beat, the quail, tuna tartar, spaghetti, there was not a crack in any of the dishes. Finishing with the olive oil cake with creme fraiche was the perfect closure. Bravo to this restaurant that again came through.",5,5.0,5.0,5.0,2020-02-29 00:00:00.000000,True,Livinthedream,6
1650,LArtusi,,Amazing. So hard to get a reservation but l’artusi was amazing,5,5.0,5.0,5.0,2020-02-24 00:00:00.000000,False,DianaP,1
1651,LArtusi,,"Amazing brussel sprouts and french toast. The pasta was good, but a little over priced.",5,5.0,5.0,5.0,2020-02-23 00:00:00.000000,False,Jose,1
1652,LArtusi,New York Area,"Went for Brunch. Not many true Italian options, not sure anyone on the staff even spoke Italian. Restaurant decor was dated and sloppy. Despite all the stellar reviews we were underwhelmed by the whole experience. Food was good but, pretty standard.  Service was OK.  Didn't make us want to try to get on the list for dinner.  We talked about how disappointed we were the rest of the day.  We'll be going to Rafele from here on out.",3,3.0,2.0,2.0,2020-02-23 00:00:00.000000,False,OpenTable Diner,6
1653,LArtusi,New York Area,"Service was a little slow, after the food was delivered - it felt almost like our table was forgotten. It took awhile to get a check (we had to flag down our waiter after the first time we asked for it) and once we put down our credit cards even longer to get back the check to sign. To be fair, they may have been short staffed. It was fairly busy. However that said - when we did get service at the table, everyone was friendly and accommodating. Food was outstanding.",4,5.0,4.0,3.0,2020-02-23 00:00:00.000000,True,DininginSept,7
1654,LArtusi,Nashville,Excellent brunch! The pastry basket was filled with delicious homemade treat. Our service was stellar.,5,5.0,5.0,5.0,2020-02-23 00:00:00.000000,False,MikeM,1
1655,LArtusi,Nashville,"The food was excellent but was very disappointed with the service. Dined here once before and thought the food was good but was blown away by what I thought was the best service I had ever had. Then this time I went, waited over 20 minutes past my reservation time, server was inattentive and the gap between appetizer and entree was far too long. Food was good but poor service overshadowed it this time.",3,5.0,2.0,3.0,2020-02-22 00:00:00.000000,False,OpenTable Diner,1
1656,LArtusi,Washington DC,"We had a reservation at 8:30 and they sat us at 9. They gave us a glass of champagne as an apology which was nice. Otherwise the experience was great, server was knowledgeable. Food was good but did not exceed expectations.",4,4.0,4.0,5.0,2020-02-21 00:00:00.000000,True,OpenTable Diner,1
1657,LArtusi,New York Area,"The food here is amazing, especially the pasta, but the ambience and service have suffered from the popularity of the place. Still overall one of my favorite restaurants in Manhattan.",4,5.0,4.0,3.0,2020-02-20 00:00:00.000000,True,LauraH,17
1658,LArtusi,New York Area,"We have been several times to this restaurant for dinner, this was our second time for brunch and we were so displeased with the service and how much they rushed us through our meal. It was a late brunch reservation and they cut off service because they had to get ready for the dinner crowd. My recommendation is not to allow customers to make late brunch reservations if the service level is diminished  because they have to turn over for dinner.",2,4.0,2.0,4.0,2020-02-16 00:00:00.000000,True,AngelaR,4
1659,LArtusi,New York Area,Great service and an even better meal!,5,5.0,5.0,5.0,2020-02-16 00:00:00.000000,True,OpenTable Diner,9
1660,LArtusi,New York Area,Delicious as always - highly recommend sharing the Lemon Ricotta pancakes on the side :) Were very accommodating when we were late for a reservation despite a busy brunch time!,5,5.0,5.0,5.0,2020-02-16 00:00:00.000000,True,AllisonL,7
1661,LArtusi,New York Area,Excelente Service! Amazing food!,5,5.0,5.0,5.0,2020-02-15 00:00:00.000000,False,OpenTable Diner,1
1662,LArtusi,New York Area,"Food was great, service was awful. Got orders wrong, took a long time to check on us. Would still go back though!",4,5.0,1.0,5.0,2020-02-12 00:00:00.000000,True,DDGG,1
1663,LArtusi,New York Area,My boyfriend & I LOVE L’ARTUSI !!! We always are trying new spots but this is a place we will forever love and continue to return to regularly 🥰,5,5.0,5.0,5.0,2020-02-04 00:00:00.000000,False,OpenTable Diner,1
1664,LArtusi,New York Area,Everything was delicious and the service was great. The spaghetti was really light and fresh. Roasted potatoes are a must as is the olive oil cake!,5,5.0,5.0,5.0,2020-02-03 00:00:00.000000,False,Cmdoug12,4
1665,LArtusi,Birmingham,It was our first year anniversary each plate was delicious,4,5.0,4.0,4.0,2020-02-01 00:00:00.000000,True,OpenTable Diner,4
1666,LArtusi,New York Area,Amazing pasta. Delicious meal. Cant wait to go back,5,5.0,5.0,5.0,2020-01-31 00:00:00.000000,True,DianeV,19
1667,LArtusi,New York Area,Wow — stellar food and service and not a fortune,5,5.0,5.0,5.0,2020-01-27 00:00:00.000000,True,NYCdiner,128
1668,LArtusi,New York Area,Lovely restaurant and food but difficult to get a reservation,5,5.0,5.0,5.0,2020-01-26 00:00:00.000000,True,RobinC,51
1669,LArtusi,New York Area,Amazing experience from the service to the food. If you can get a reservation I highly recommended.,5,5.0,5.0,5.0,2020-01-26 00:00:00.000000,False,OpenTable Diner,1
1670,LArtusi,London,"Clearly this is a very popular restaurant but to my mind, it is overrated. The dishes we ate that night were overseasoned with far too much emphasis on chili in every dish. The steak was ordered medium rare but was served rare and I know we could have sent it back but this would have disrupted the evening. The tables are too close together and the noise level was rising even though the restaurant had only just opened.",3,3.0,2.0,3.0,2020-01-26 00:00:00.000000,True,happyeater,11
1671,LArtusi,,One of our favorites!,5,5.0,5.0,5.0,2020-01-24 00:00:00.000000,False,OpenTable Diner,1
1672,LArtusi,New England,Always incredible.,5,5.0,5.0,5.0,2020-01-20 00:00:00.000000,True,OpenTable Diner,1
1673,LArtusi,Los Angeles,Phenomenal food and absolutely amazing service. Our waiter went above and beyond to make our first l’artusi experience amazing. Food is insanely good.,5,5.0,5.0,5.0,2020-01-19 00:00:00.000000,False,OpenTable Diner,1
1674,LArtusi,New York Area,"Love love love L'Artusi. This place knows what it's doing. It has amazing food and the best, nicest, most competent waitstaff and management. In a city with so many good restaurants, this is the one I go back to again and again as my favorite.",5,5.0,5.0,5.0,2020-01-14 00:00:00.000000,True,JES28,14
1675,LArtusi,New England,"It still seems de rigeur for city restaurants to court noise level beyond the ears of most human diners.  That said, L’Artusi was a wonderful culinary experience, with a thoughtful sommelier who was touchingly unaffected, and a waiter with a sense of irony.  The butter lettuce salad was a marvel, the pasta (kale pyramide) far from the “pile of greens” its name tends to imply to Americans.  That we were the oldest diners in evidence is certainly not a complaint...just a regret for lost dining innocence!",4,4.0,5.0,3.0,2020-01-14 00:00:00.000000,True,Improved,64
1676,LArtusi,Philadelphia,"We came for our anniversary and the service was amazing! We had a 10pm reservation but popped in around 7 and they were able to seat us early right away. They provided complimentary champagne at the start which was special and thoughtful. Our waiter Dan was perfectly attentive, helping with recommendations and kept the speed of the meal at a relaxing, welcoming pace. The experience overall was one I can’t wait to recommend to others! We will be back!",5,5.0,5.0,5.0,2020-01-11 00:00:00.000000,False,OpenTable Diner,1
1677,LArtusi,Los Angeles,Was very good! Food was delicious. Minus 1 star for the noise level,4,5.0,5.0,3.0,2020-01-09 00:00:00.000000,False,HowardW,1
1678,LArtusi,Washington DC,The food is always great here! It is a special place because my fiancé and I ate here before he proposed to me in April. The food is so good that we have come back just because and to bring visiting friends and family.,5,5.0,4.0,4.0,2020-01-02 00:00:00.000000,False,CamilleC,3
1679,LArtusi,Hawaii,Unfortunately the hangar steak this time was not up to the usual lartusi standards. It was tough and not just one piece but all of it. So disappointed. I have been here 5 times before with no issue. Plan to go back again and try it. Made the whole dinner a fail for a new guest.,4,3.0,4.0,4.0,2019-12-30 00:00:00.000000,False,kathys,1
1680,Le Bilboquet - Dallas,Dallas,"Home away from home. Always warm and friendly greeted msg and staff.Accommodating, as well.Thank you Jan",5,5.0,5.0,5.0,2020-07-12 22:00:00.178554,True,weareold,27
1681,Le Bilboquet - Dallas,Dallas,"Again, we always feel comfortable, here. We enjoy the staff and choices for dining. I didn’t want to be critical so just explaining “value” one star below excellent due to wine price. We’ll still drink wine, there.Jan",5,5.0,5.0,5.0,2020-06-26 00:00:00.000000,True,weareold,27
1682,Le Bilboquet - Dallas,Dallas,Always nice. Indoor patio was a little warm.,5,5.0,5.0,4.0,2020-06-26 00:00:00.000000,True,RondaL,8
1683,Le Bilboquet - Dallas,Dallas,"Our serving was amazing! He gave us great recommendations and honestly needs a pay increase for the amount of attention he gave out table. Really appreciate the service and quality of menu items. Muscles, beeet salad, crab and tuna tower all sensational.",5,5.0,5.0,5.0,2020-06-23 00:00:00.000000,True,OpenTable Diner,10
1684,Le Bilboquet - Dallas,Dallas,"The food, service, and ambience were all fantastic.  The services provided by the professional management and staff are the main reasons that we keep coming back.   The old world elegance is a rare thing, and we value their focus to make sure that everything about the dining experience is excellent.   I highly recomend this restaurant.",5,5.0,5.0,5.0,2020-06-20 00:00:00.000000,True,HauteCuisine,526
1685,Le Bilboquet - Dallas,Dallas,Service was attentive without being intrusive.  Crab avocado appetizer was delicious.  Perfect for a great date night or special occassion.,5,5.0,5.0,5.0,2020-06-19 00:00:00.000000,False,Rachel2233,1
1686,Le Bilboquet - Dallas,Dallas,Excellent service and food as per usual.  Our favorite French.,5,5.0,5.0,5.0,2020-06-17 00:00:00.000000,True,PeterL,3
1687,Le Bilboquet - Dallas,Washington DC,First time back after the COVID shutdown... SO good to be home!,5,5.0,5.0,5.0,2020-06-10 00:00:00.000000,True,WMinFairfax,20
1688,Le Bilboquet - Dallas,Dallas,Had lunch outside with two friends and it wasgreat‼️,5,5.0,5.0,5.0,2020-06-10 00:00:00.000000,True,sallyh,8
1689,Le Bilboquet - Dallas,,Lovely and excellent cuisine!,5,5.0,5.0,5.0,2020-06-09 00:00:00.000000,False,OpenTable Diner,1
1690,Le Bilboquet - Dallas,Houston,I love their brunch. Poached eggs are always cooked to perfection.,5,5.0,5.0,4.0,2020-06-07 00:00:00.000000,False,bethannB,1
1691,Le Bilboquet - Dallas,Dallas,A great place to get a taste of French informal dining in Dallas. Service is impeccable and the menu and beverage selection is great. a very nice date location.,5,5.0,5.0,5.0,2020-06-07 00:00:00.000000,False,kentp,1
1692,Le Bilboquet - Dallas,Dallas,It’s always a pleasure. The staff is perfect and the food outstanding.,5,5.0,5.0,5.0,2020-06-04 00:00:00.000000,False,BeverlyF,1
1693,Le Bilboquet - Dallas,Dallas,Finally after pandemic Place sparkledFood tasted better than ever,5,5.0,5.0,5.0,2020-06-04 00:00:00.000000,True,MichaelS,8
1694,Le Bilboquet - Dallas,Dallas,"The food, service, and ambience were all fantastic.  The services provided by the professional management and staff are the main reasons that we keep coming back.   The old world elegance is a rare thing, and we value their focus to make sure that everything about the dining experience is excellent.   I highly recomend this restaurant.",5,5.0,5.0,5.0,2020-06-03 00:00:00.000000,True,HauteCuisine,526
1695,Le Bilboquet - Dallas,Dallas,"It was wonderful to dine in at Le Bilboquet. I was celebrating my 70th birthday with my husband and another couple, friends of ours.The staff was excellent. Accommodating in every way. We were never rushed and really enjoyed the ambience.I had the crab and avocado salad for my entrée and it was delicate and lovely to my palate. My husband was thrilled to see the Frog Legs were on the menu and indulged. I had gazpacho soup for my starter and he had the grilled endive, which I kept eating from his plate. It was prepared beautifully. The restaurant gave me a complimentary peach tarte a la mode dessert for my birthday which had a brilliant sparkler on top. Our dinner was a perfect experience.",4,4.0,5.0,4.0,2020-05-31 00:00:00.000000,False,PamelaP,16
1696,Le Bilboquet - Dallas,Dallas,"Great food and great service. Even under threat of incoming riots, the staff was extremely professional when making the emergency shutdown of the restaurant.",5,5.0,5.0,5.0,2020-05-30 00:00:00.000000,False,David,1
1697,Le Bilboquet - Dallas,Dallas,Gracious staff and the food was delicious‼️,5,5.0,5.0,5.0,2020-05-27 00:00:00.000000,True,sallyh,9
1698,Le Bilboquet - Dallas,Dallas,"The dinner was delicious and the service was outstanding. Our waiter was so helpful. I look forward to returning soon. Thank you, Beverly Franckhauser",5,5.0,5.0,5.0,2020-05-26 00:00:00.000000,False,BeverlyF,2
